Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f16e96673bb9fc5c74e9e7c86249e91133e3ca78aea0218cc08297994f6ab6a1,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Local resolution
ef34ed413efd08a0a98e5726e7484144e199bd392ff9821623d3585610eb1b37,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
c1bd836484d49351604945cc6abc325a5db25f74853d83d50bea813eca1ff42b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.258438,51.493423,On or near Chiswick Common Road,E01002693,Hounslow 029D,Investigation complete; no suspect identified
75ac9608b567808d9a5613d211964bde192427d3ede6253f1180067bfe4290f0,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.393620,51.484364,On or near Cranford Lane,E01002634,Hounslow 005B,Investigation complete; no suspect identified
a348291e6952618509233221d7b22dc3498173713df503f35aa69fc28d7aa468,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.371426,51.467782,On or near Hospital Road,E01002664,Hounslow 017E,Investigation complete; no suspect identified
2b87d3b77278a8ab2d5febd189a8b1cd7963ee7f2bbe04cf0338425dacd36cf3,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.256460,51.486748,On or near Short Road,E01002569,Hounslow 001A,Investigation complete; no suspect identified
1aece873434561267e0d15408923ec782f3eca828ab3ace5aeef62d6afe70e8c,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.261597,51.492931,On or near Dolman Road,E01032573,Hounslow 029E,Investigation complete; no suspect identified
e565dd692cc2bef802dfc9623416819077bafdb2eb6c66d6103491971e6ad864,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.280477,51.493452,On or near POWER ROAD,E01002692,Hounslow 029C,Investigation complete; no suspect identified
e565dd692cc2bef802dfc9623416819077bafdb2eb6c66d6103491971e6ad864,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.280477,51.493452,On or near POWER ROAD,E01002692,Hounslow 029C,Investigation complete; no suspect identified
e565dd692cc2bef802dfc9623416819077bafdb2eb6c66d6103491971e6ad864,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.280477,51.493452,On or near POWER ROAD,E01002692,Hounslow 029C,Investigation complete; no suspect identified
efc57b393d0713505b5cfba592a4383c58e8e4adccdcacd71a8736d5b4843934,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.408724,51.478698,On or near COMMUNITY CLOSE,E01002583,Hounslow 013A,Investigation complete; no suspect identified
9bd8470e4cab5fb03d62f73acda9650b925b29c152b90dfa59045e16792d4ae7,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.366881,51.470075,On or near LAMPTON ROAD,E01002662,Hounslow 017C,Investigation complete; no suspect identified
fdceea362908a430cf8c9ae796096e8002281f35afd5d0e28ef254e72d04f3a6,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.399444,51.471477,On or near SABLE CLOSE,E01002588,Hounslow 016B,Investigation complete; no suspect identified
82fadae114e4dd57f210635c96939c6b091b578c8ff89d59f196664417a04a41,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.372126,51.477656,On or near HARRIS CLOSE,E01002621,Hounslow 011B,Investigation complete; no suspect identified
78ad013b5cea8cfdd7a0352fe94ef733966310c28e3f8aa7af5a2d306443e17b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.406361,51.442778,On or near BROWELL'S LANE,E01002614,Hounslow 027D,Investigation complete; no suspect identified
78ad013b5cea8cfdd7a0352fe94ef733966310c28e3f8aa7af5a2d306443e17b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.406361,51.442778,On or near BROWELL'S LANE,E01002614,Hounslow 027D,Investigation complete; no suspect identified
112bd27105e16402d98f5f31328d39754e46fd45052dd606478ea8e63e7fa982,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.404377,51.487730,On or near CRANE LODGE ROAD,E01002633,Hounslow 005A,Investigation complete; no suspect identified
437cde3c257ee9261919df890bb6b7c2d0351a9cd6c2a25b84a8836a0f10148d,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.254110,51.496218,On or near PRIORY GARDENS,E01002573,Hounslow 001C,Investigation complete; no suspect identified
63b8e108be182a574589de48ff44aeeecd2590aed6fcf08430e1a75ebcaef1d0,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.330096,51.477515,On or near DEEPWELL CLOSE,E01002681,Hounslow 014C,Investigation complete; no suspect identified
63b8e108be182a574589de48ff44aeeecd2590aed6fcf08430e1a75ebcaef1d0,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.330096,51.477515,On or near DEEPWELL CLOSE,E01002681,Hounslow 014C,Investigation complete; no suspect identified
36d9bce2dacc209f9f96a24f46a24a835be39b7b7974db3cad0bd5cd4abd0879,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.243024,51.396326,On or near BYRON AVENUE,E01003470,Merton 020E,Investigation complete; no suspect identified
51cdd35c4c3ce85ca95f5bf43ddfebe0abfd074582fda58d866b50a98f642b77,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.386969,51.488769,On or near Motorway Service Area,E01002632,Hounslow 010C,Investigation complete; no suspect identified
017d4dc500a9b35c1c6c143769f9a933a0baa296882eb531290074918e2adf80,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.353953,51.470829,On or near LONDON ROAD,E01002642,Hounslow 015A,Investigation complete; no suspect identified
b0208253f01d78091c63d0fca34fee7f3afbaab908857fceabf544ff9e132313,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.362384,51.462171,On or near Parking Area,E01033084,Hounslow 018G,Investigation complete; no suspect identified
eefe67444c7670c12a34de24d6b2163f21e2db1cd784ffd9890f39dec79bbcce,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.408724,51.478698,On or near COMMUNITY CLOSE,E01002583,Hounslow 013A,Investigation complete; no suspect identified
eefe67444c7670c12a34de24d6b2163f21e2db1cd784ffd9890f39dec79bbcce,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.408724,51.478698,On or near COMMUNITY CLOSE,E01002583,Hounslow 013A,Investigation complete; no suspect identified
31a0a7dd8e128c5e177b60cef7fab18da2ea5a39350460b690a6bcafa8dc6844,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.124712,51.430101,On or near Cleve Road,E01000381,Bexley 028A,Investigation complete; no suspect identified
c83735ca40415cc28451c4e637e3fcc857a43f154895414a81e18544249b00c6,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.137577,51.461918,On or near Church Road,E01000366,Bexley 015D,Investigation complete; no suspect identified
4c8a7e6a05dc876b89b867b7f99f5ce94f914cde3a71661cbadc51fd9cf13a48,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.186173,51.465095,On or near SUN COURT,E01000433,Bexley 008F,Investigation complete; no suspect identified
c6c1d51987d7b389bd055ef3068ec0b8c27a1423d6d8c5044eac8bf0b45e213c,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.113699,51.443654,On or near ROWLEY AVENUE,E01000346,Bexley 021A,Investigation complete; no suspect identified
56c3dcbdd10e7e523809f0d26079afabe1193c6be4ddc3c27bfdaeb953a580e0,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.135966,51.472747,On or near CUMBERLAND DRIVE,E01000436,Bexley 011E,Investigation complete; no suspect identified
2795d6dd3ffca83dd49dd42781985ae707f3077bc1b8fac8c7affe3e6e0cf3ff,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.163567,51.483321,On or near ATHOL ROAD,E01000406,Bexley 005C,Investigation complete; no suspect identified
fad345e987b31221e15fb6b47a11fe23ce26de70dc34d0a5e64285beb4980277,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.100074,51.464106,On or near CENTRAL AVENUE,E01000414,Bexley 016E,Investigation complete; no suspect identified
fb7d9875ac3df8890e2922581bd136ffe9935288a89ddea97b295e1b304b126c,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.125188,51.478159,On or near CANBERRA ROAD,E01000419,Bexley 006C,Investigation complete; no suspect identified
1a12f8f56720c08d0d1bf62e1468340110c4464ad92cbe0ac1ff2b34e476698e,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.104411,51.386423,On or near Greenwood Road,E01001117,Croydon 015C,Investigation complete; no suspect identified
86c51b6104f85aeeb974980ad47bfb39e286033f296a5b45e666bb925d2b88a0,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.080452,51.406339,On or near High View Close,E01001140,Croydon 007C,Investigation complete; no suspect identified
b439c5e6aa3bd1aeb50943cf7bbd8b61e668c5238851b2b6dbe28d829d08e10d,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.111213,51.378988,On or near ,E01001013,Croydon 020B,Investigation complete; no suspect identified
0cba3acf4b44e3ec64770303e0010fb04de4c75d14ca38053404237bac887562,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.114490,51.387008,On or near Stanley Road,E01001181,Croydon 015E,Investigation complete; no suspect identified
b857f186883a341546fd3c58a95f19fbc6f211751f71ea74761069b7555e49dc,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.066688,51.394161,On or near Watcombe Road,E01001194,Croydon 045D,Investigation complete; no suspect identified
7337eeb9fb48eb00f4a00ed5fb2aa1f44e9e9bd58d2ab0248031432e2f4bcf90,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.097403,51.358549,On or near ,E01001037,Croydon 029B,Investigation complete; no suspect identified
8e0e99f6ac5757e8d2373d75fcc822fa35dc3061f0cd2072a797fb7f1f1ab7cc,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.073609,51.404266,On or near Avenue Gardens,E01001141,Croydon 008A,Investigation complete; no suspect identified
80cb8e589f0289b2424a9effa8f2117604bcca51265ed05445689ec64656dab8,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.102359,51.374870,On or near Keeley Road,E01001014,Croydon 024A,Investigation complete; no suspect identified
5e2f1a0c1edd13e48825a8dfd9bea5f0556dedf3a0833d0c4bec89ec3418874e,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.098014,51.364251,On or near Ledbury Road,E01001043,Croydon 027B,Investigation complete; no suspect identified
79e3836c4f3eae19a7fc8bbaabcb375489ec4280fb92845df491747241d338e0,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.102242,51.386046,On or near Singleton Close,E01001115,Croydon 015B,Investigation complete; no suspect identified
4fa335829c1cf9c5a059a08611daf94ffb1c41eff92e6578dfe17061ea16d836,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.094137,51.397776,On or near Gilsland Road,E01001154,Croydon 006E,Investigation complete; no suspect identified
2c3f9a93c82337f8f800748191c3c27a38ee08c73142dfebe6d3234ba80b1890,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.072290,51.380926,On or near Pavement Square,E01000986,Croydon 021B,Investigation complete; no suspect identified
cf844bb25c1652359182fa867f2d2f870415bc3b9aeb4473ed30449522aca332,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.111214,51.381056,On or near Croydon Grove,E01001011,Croydon 019E,Investigation complete; no suspect identified
4d742e88210c85146c2ed144f0d7d1cc4d3b536f31236888501396524f222690,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.088837,51.381098,On or near Freemasons Place,E01000976,Croydon 022B,Investigation complete; no suspect identified
1bf89b1eb5ad8003f63803fb611fb18bf07001b330990503a836cace23121edf,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.087862,51.339320,On or near DOWNSWAY,E01001101,Croydon 035B,Investigation complete; no suspect identified
5f76f2cf614ca8d0fd2879b6bb1200a4addb910a4c1088f3c3382bd4647d5dde,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.100919,51.398561,On or near Supermarket,E01001000,Croydon 010B,Investigation complete; no suspect identified
f7927b6ab0c90fe5aca162336825ba828f579afb3ba250d672cf6cb27f0d82e8,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.130779,51.388654,On or near ROCHFORD WAY,E01001007,Croydon 016B,Investigation complete; no suspect identified
ee491138ae3b4a90b23c1fa9626ffc56fe6652b8fd5346598d21ee76ab060fd6,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.120655,51.400713,On or near WHARFEDALE GARDENS,E01001182,Croydon 011D,Investigation complete; no suspect identified
90d5e292f0ba7f42dc165a2b5b7fe0f4300503f6c01223ab82e2bdf7d7ca49df,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.072838,51.383273,On or near CONISTON ROAD,E01000983,Croydon 017D,Investigation complete; no suspect identified
803bf7c785dafc1cee0cfcd491aa1da1c0a785cdf101be5ce5002ec0f99f4e86,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.062859,51.356499,On or near HOLLINGSWORTH ROAD,E01001122,Croydon 033B,Investigation complete; no suspect identified
53f244eece9d1614d5bbd3f8203ee0895ce9db4ce974bf78a46ae99b5ec1a7ae,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.097674,51.379039,On or near BEDFORD PARK,E01001045,Croydon 027C,Investigation complete; no suspect identified
89d52916e1c96025594d3fa4bd78cfab208f7deeb0b71b13e6fdea76ab4a21e1,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.018605,51.348879,On or near CASTLE HILL AVENUE,E01001057,Croydon 030E,Investigation complete; no suspect identified
771db19942c1799330d066c7a96b7ebbb57f88b39510aebf3750dabc56b8136f,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.078945,51.410738,On or near KITLEY GARDENS,E01001138,Croydon 001B,Investigation complete; no suspect identified
05a2f0d9b67177eea0478a66d5b157cede8e2045430963090982d544c415fee6,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.113906,51.335830,On or near Petrol Station,E01001097,Croydon 037E,Investigation complete; no suspect identified
bb4c7e229eb7f85bf9452c98d2d999966b18dadf42a8d0320cc8b66ab1c0f6f1,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.112608,51.381412,On or near HATTON ROAD,E01001011,Croydon 019E,Investigation complete; no suspect identified
7edb0b5cf7e74bdce681f491d2dcd9a6cef765727ab12849778534dd60bbebfa,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.075006,51.400089,On or near CUMBERLOW AVENUE,E01001142,Croydon 007D,Investigation complete; no suspect identified
90361cdc239f42bf69b956fcbad145e3c27450e1f6fb7410e970751204c2ce15,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.105117,51.324762,On or near OAKS WAY,E01001069,Croydon 040A,Investigation complete; no suspect identified
e86e5452bd6ffb124087c80056e5706ff37b88c287b2798690a1edec0561a4af,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.094436,51.409948,On or near BRAMBLE CLOSE,E01001158,Croydon 005E,Investigation complete; no suspect identified
086e4dff78ac0839691eda77aebdef631b229876821992b2cddcf0b6854b261f,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.071049,51.322237,On or near WENTWORTH WAY,E01001105,Croydon 039B,Investigation complete; no suspect identified
bd1ffaf43baff616d0916292e4a240c9388d105143e3278a1158af5b9a350a66,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.052741,51.344461,On or near YORK ROAD,E01001126,Croydon 034H,Investigation complete; no suspect identified
404eb2f4fdf0dd4b1253db7dc7516faf05d45753f21516d6d12e5c84c9733c74,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.077906,51.328824,On or near TANDRIDGE GARDENS,E01001103,Croydon 039A,Investigation complete; no suspect identified
404eb2f4fdf0dd4b1253db7dc7516faf05d45753f21516d6d12e5c84c9733c74,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.077906,51.328824,On or near TANDRIDGE GARDENS,E01001103,Croydon 039A,Investigation complete; no suspect identified
7b33160d5a29f8844111470cfdaa2bc64ad4da55988e8d8282f1b887fc9bc81b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.129213,51.386525,On or near ALFRISTON AVENUE,E01001007,Croydon 016B,Investigation complete; no suspect identified
87093c36cf05e973292b04153e03f36b9de73f4e5dd07b39a8646ed06d24c31f,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.104245,51.506559,On or near ,E01033743,Greenwich 002H,Investigation complete; no suspect identified
2a4ed397f72b5d8e6b88e037f291bbd60e4a7a9759e2064d8ac8660c9ce357e9,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.007486,51.479626,On or near Nevada Street,E01001642,Greenwich 038C,Investigation complete; no suspect identified
1140ebf3612b908a8dcd191382e0149cc67006081c0e56a6920229754ac71144,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.035048,51.493652,On or near Herringham Road,E01001709,Greenwich 004B,Investigation complete; no suspect identified
c6397076817361a4fedbd6fe10a30f0188bc593729352eebfa24d0e1247860f6,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.061877,51.427968,On or near Milverton Way,E01001603,Greenwich 031D,Investigation complete; no suspect identified
8c2b7c3d7576e4ced7936d551dee43978d9ad545c726a5cb04c3719ecbf81d7e,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.123457,51.395267,On or near Wagtail Way,E01000720,Bromley 019B,Investigation complete; no suspect identified
