ward_name,year,month_num,imd_score,income_score,employment_domain_score,education_domain_score,health_domain_score,crime_domain_score,housing_domain_score,environment_domain_score,burglaries,lag1,lag2,lag3,lag12
Cordwainer Ward,2012,11,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,1.0,0.0,2.0,
Cordwainer Ward,2012,12,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,1.0,1.0,0.0,1.0
Cordwainer Ward,2013,1,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,1.0,1.0,1.0,6.0
Cordwainer Ward,2013,2,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,1.0,1.0,0.0
Cordwainer Ward,2013,3,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,0.0,1.0,0.0
Cordwainer Ward,2013,4,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,0.0,0.0,1.0
Cordwainer Ward,2013,5,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,6,0.0,0.0,0.0,1.0
Cordwainer Ward,2013,6,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,6.0,0.0,0.0,0.0
Cordwainer Ward,2013,7,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,4,1.0,6.0,0.0,1.0
Cordwainer Ward,2013,8,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,5,4.0,1.0,6.0,2.0
Cordwainer Ward,2013,9,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,5.0,4.0,1.0,0.0
Cordwainer Ward,2013,10,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,0.0,5.0,4.0,1.0
Cordwainer Ward,2013,11,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,1.0,0.0,5.0,1.0
Cordwainer Ward,2013,12,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,1.0,0.0,1.0
Cordwainer Ward,2014,1,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,2,0.0,0.0,1.0,0.0
Cordwainer Ward,2014,2,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,2.0,0.0,0.0,0.0
Cordwainer Ward,2014,3,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,0.0,2.0,0.0,0.0
Cordwainer Ward,2014,4,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,2,1.0,0.0,2.0,0.0
Cordwainer Ward,2014,5,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,2,2.0,1.0,0.0,6.0
Cordwainer Ward,2014,6,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,2.0,2.0,1.0,1.0
Cordwainer Ward,2014,7,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,2,1.0,2.0,2.0,4.0
Cordwainer Ward,2014,8,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,4,2.0,1.0,2.0,5.0
Cordwainer Ward,2014,9,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,4.0,2.0,1.0,0.0
Cordwainer Ward,2014,10,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,0.0,4.0,2.0,1.0
Cordwainer Ward,2014,11,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,1.0,0.0,4.0,0.0
Cordwainer Ward,2014,12,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,3,0.0,1.0,0.0,0.0
Cordwainer Ward,2015,1,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,3.0,0.0,1.0,2.0
Cordwainer Ward,2015,2,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,3.0,0.0,0.0
Cordwainer Ward,2015,3,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,0.0,0.0,3.0,1.0
Cordwainer Ward,2015,4,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,1.0,0.0,0.0,2.0
Cordwainer Ward,2015,5,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,1.0,1.0,0.0,2.0
Cordwainer Ward,2015,6,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,0.0,1.0,1.0,1.0
Cordwainer Ward,2015,7,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,1.0,0.0,1.0,2.0
Cordwainer Ward,2015,8,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,1.0,0.0,4.0
Cordwainer Ward,2015,9,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,0.0,1.0,0.0
Cordwainer Ward,2015,10,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,4,0.0,0.0,0.0,1.0
Cordwainer Ward,2015,11,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,4.0,0.0,0.0,0.0
Cordwainer Ward,2015,12,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,3,0.0,4.0,0.0,3.0
Cordwainer Ward,2016,1,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,2,3.0,0.0,4.0,0.0
Cordwainer Ward,2016,2,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,2.0,3.0,0.0,0.0
Cordwainer Ward,2016,3,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,2,1.0,2.0,3.0,1.0
Cordwainer Ward,2016,4,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,2.0,1.0,2.0,1.0
Cordwainer Ward,2016,5,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,1.0,2.0,1.0,0.0
Cordwainer Ward,2016,6,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,0.0,1.0,2.0,1.0
Cordwainer Ward,2016,7,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,1.0,0.0,1.0,0.0
Cordwainer Ward,2016,8,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,1.0,0.0,0.0
Cordwainer Ward,2016,9,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,0.0,1.0,0.0
Cordwainer Ward,2016,10,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,0.0,0.0,4.0
Cordwainer Ward,2016,11,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,0.0,0.0,0.0
Cordwainer Ward,2016,12,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,0.0,0.0,0.0,3.0
Cordwainer Ward,2017,1,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,1.0,0.0,0.0,2.0
Cordwainer Ward,2017,2,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,1.0,1.0,0.0,1.0
Cordwainer Ward,2017,3,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,1.0,1.0,2.0
Cordwainer Ward,2017,4,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,0.0,1.0,1.0
Cordwainer Ward,2017,5,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,4,0.0,0.0,0.0,0.0
Cordwainer Ward,2017,6,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,4.0,0.0,0.0,1.0
Cordwainer Ward,2017,7,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,0.0,4.0,0.0,0.0
Cordwainer Ward,2017,8,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,1.0,0.0,4.0,0.0
Cordwainer Ward,2017,9,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,4,0.0,1.0,0.0,0.0
Cordwainer Ward,2017,10,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,2,4.0,0.0,1.0,0.0
Cordwainer Ward,2017,11,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,2.0,4.0,0.0,0.0
Cordwainer Ward,2017,12,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,2,1.0,2.0,4.0,1.0
Cordwainer Ward,2018,1,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,2.0,1.0,2.0,1.0
Cordwainer Ward,2018,2,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,2,1.0,2.0,1.0,0.0
Cordwainer Ward,2018,3,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,5,2.0,1.0,2.0,0.0
Cordwainer Ward,2018,4,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,4,5.0,2.0,1.0,0.0
Cordwainer Ward,2018,5,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,2,4.0,5.0,2.0,4.0
Cordwainer Ward,2018,6,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,2.0,4.0,5.0,0.0
Cordwainer Ward,2018,7,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,1.0,2.0,4.0,1.0
Cordwainer Ward,2018,8,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,0.0,1.0,2.0,0.0
Cordwainer Ward,2018,9,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,1.0,0.0,1.0,4.0
Cordwainer Ward,2018,10,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,1.0,0.0,2.0
Cordwainer Ward,2018,11,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,0.0,0.0,1.0,1.0
Cordwainer Ward,2018,12,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,8,1.0,0.0,0.0,2.0
Cordwainer Ward,2019,1,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,8.0,1.0,0.0,1.0
Cordwainer Ward,2019,2,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,1.0,8.0,1.0,2.0
Cordwainer Ward,2019,3,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,0.0,1.0,8.0,5.0
Cordwainer Ward,2019,4,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,1.0,0.0,1.0,4.0
Cordwainer Ward,2019,5,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,1.0,1.0,0.0,2.0
Cordwainer Ward,2019,6,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,1.0,1.0,1.0,1.0
Cordwainer Ward,2019,7,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,1.0,1.0,0.0
Cordwainer Ward,2019,8,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,2,0.0,0.0,1.0,1.0
Cordwainer Ward,2019,9,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,2.0,0.0,0.0,0.0
Cordwainer Ward,2019,10,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,1.0,2.0,0.0,0.0
Cordwainer Ward,2019,11,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,1.0,1.0,2.0,1.0
Cordwainer Ward,2019,12,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,0.0,1.0,1.0,8.0
Cordwainer Ward,2020,1,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,1.0,0.0,1.0,1.0
Cordwainer Ward,2020,2,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,1.0,1.0,0.0,0.0
Cordwainer Ward,2020,3,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,0.0,1.0,1.0,1.0
Cordwainer Ward,2020,4,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,3,1.0,0.0,1.0,1.0
Cordwainer Ward,2020,5,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,3.0,1.0,0.0,1.0
Cordwainer Ward,2020,6,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,3.0,1.0,0.0
Cordwainer Ward,2020,7,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,0.0,3.0,0.0
Cordwainer Ward,2020,8,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,2,0.0,0.0,0.0,2.0
Cordwainer Ward,2020,9,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,2.0,0.0,0.0,1.0
Cordwainer Ward,2020,10,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,1.0,2.0,0.0,1.0
Cordwainer Ward,2020,11,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,1.0,1.0,2.0,0.0
Cordwainer Ward,2020,12,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,1.0,1.0,1.0
Cordwainer Ward,2021,1,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,0.0,1.0,1.0
Cordwainer Ward,2021,2,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,0.0,0.0,0.0
Cordwainer Ward,2021,3,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,0.0,0.0,1.0
Cordwainer Ward,2021,4,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,0.0,0.0,3.0
Cordwainer Ward,2021,5,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,0.0,0.0,0.0
Cordwainer Ward,2021,6,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,0.0,0.0,0.0
Cordwainer Ward,2021,7,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,0.0,0.0,0.0
Cordwainer Ward,2021,8,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,0.0,0.0,2.0
Cordwainer Ward,2021,9,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,0.0,0.0,0.0,1.0
Cordwainer Ward,2021,10,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,1.0,0.0,0.0,1.0
Cordwainer Ward,2021,11,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,0.0,1.0,0.0,0.0
Cordwainer Ward,2021,12,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,1.0,0.0,1.0,0.0
Cordwainer Ward,2022,1,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,1.0,1.0,0.0,0.0
Cordwainer Ward,2022,2,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,1.0,1.0,0.0
Cordwainer Ward,2022,3,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,0.0,0.0,1.0,0.0
Cordwainer Ward,2022,4,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,1.0,0.0,0.0,0.0
Cordwainer Ward,2022,5,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,1.0,1.0,0.0,0.0
Cordwainer Ward,2022,6,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,2,1.0,1.0,1.0,0.0
Cordwainer Ward,2022,7,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,2.0,1.0,1.0,0.0
Cordwainer Ward,2022,8,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,4,1.0,2.0,1.0,0.0
Cordwainer Ward,2022,9,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,1,4.0,1.0,2.0,1.0
Cordwainer Ward,2022,10,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,1.0,4.0,1.0,0.0
Cordwainer Ward,2022,11,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,0,0.0,1.0,4.0,1.0
Cordwainer Ward,2022,12,13.582996930547957,0.048,0.038,1.770797033215957,-0.676052167692153,-1.560093046248191,46.31139731937703,49.161900716220984,2,0.0,0.0,1.0,1.0
